Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,People_Tested,People_Hospitalized,Mortality_Rate,UID,ISO3,Testing_Rate,Hospitalization_Rate
Virgin Islands,US,2020-06-19 04:33:29,18.3358,-64.8963,73,6,64.0,3.0,78.0,68.0538464406906,2427.0,,8.219178082191782,850.0,VIR,2262.5573330350157,
Virginia,US,2020-06-19 04:33:29,37.7693,-78.17,56238,1586,7493.0,47159.0,51.0,658.8703041959136,502068.0,8350.0,2.820157189089228,84000051.0,USA,5882.102775472704,14.847611934990576
Washington,US,2020-06-19 04:33:29,47.4009,-121.4905,27192,1245,,25947.0,53.0,357.08971879184645,435016.0,3938.0,4.578552515445719,84000053.0,USA,5712.700099659969,14.482200647249194
West Virginia,US,2020-06-19 04:33:29,38.4912,-80.9545,2418,88,1665.0,665.0,54.0,134.9219678966067,144429.0,,3.639371381306865,84000054.0,USA,8058.9929285934695,
Wisconsin,US,2020-06-19 04:33:29,44.2685,-89.6165,23876,719,18055.0,5102.0,55.0,410.0690535951116,457789.0,3160.0,3.0113921929971514,84000055.0,USA,7862.502176924632,13.235047746691238
Wyoming,US,2020-06-19 04:33:29,42.756,-107.3025,1144,18,870.0,256.0,56.0,197.66431277958532,36154.0,97.0,1.573426573426573,84000056.0,USA,6246.814304399586,8.479020979020977
Alabama,US,2020-06-20 04:33:32,32.3182,-86.9023,29002,822,15974.0,12206.0,1.0,591.4930805180716,331325.0,2416.0,2.834287290531688,84000001.0,USA,6757.342421303702,8.33045996827805
Alaska,US,2020-06-20 04:33:32,61.3707,-152.4044,720,12,457.0,251.0,2.0,98.42183324334115,83631.0,,1.6666666666666667,84000002.0,USA,11432.106022185922,
American Samoa,US,2020-06-20 04:33:32,-14.271,-170.132,0,0,,0.0,60.0,0.0,174.0,,,16.0,ASM,312.7190381193724,
Arizona,US,2020-06-20 04:33:32,33.7298,-111.4312,46910,1321,7018.0,38571.0,4.0,644.4817129172627,392216.0,4049.0,2.8160306970795137,84000004.0,USA,5388.53207234187,8.631421871669152
Arkansas,US,2020-06-20 04:33:32,34.9697,-92.3731,14631,214,9712.0,4705.0,5.0,484.82273865367006,234772.0,1100.0,1.4626478026108949,84000005.0,USA,7779.564212917738,7.5182830975326365
California,US,2020-06-20 04:33:32,36.1162,-119.6816,170862,5426,,165436.0,6.0,432.4282134163902,3155702.0,,3.1756622303379336,84000006.0,USA,7986.6475748529765,
Colorado,US,2020-06-20 04:33:32,39.0598,-105.3111,30172,1643,4280.0,24249.0,8.0,523.9344189419345,264446.0,5308.0,5.445446108975209,84000008.0,USA,4592.084096232229,17.59246983958637
Connecticut,US,2020-06-20 04:33:32,41.5978,-72.7554,45557,4238,7842.0,33477.0,9.0,1277.7933445470167,379878.0,10099.0,9.302631867770048,84000009.0,USA,10654.9066035918,22.167833702833814
Delaware,US,2020-06-20 04:33:32,39.3185,-75.5071,10611,433,6395.0,3783.0,10.0,1089.6890827757034,90434.0,,4.080671001790595,84000010.0,USA,9287.055179694464,
Diamond Princess,US,2020-06-20 04:33:32,,,49,0,,49.0,88888.0,,,,0.0,84088888.0,USA,,
District of Columbia,US,2020-06-20 04:33:32,38.8974,-77.0268,9952,530,1162.0,8260.0,11.0,1410.1330643047315,73791.0,,5.32556270096463,84000011.0,USA,10455.700256040036,
Florida,US,2020-06-20 04:33:32,27.7663,-81.6868,89748,3104,,86644.0,12.0,417.86525274985917,1532871.0,13062.0,3.4585728929892587,84000012.0,USA,7137.022862324834,14.554084770691269
Georgia,US,2020-06-20 04:33:32,33.0406,-83.6431,62009,2636,,59373.0,13.0,584.0306070503171,670306.0,9772.0,4.2509958231869565,84000013.0,USA,6313.264527560031,15.759002725410829
Grand Princess,US,2020-06-20 04:33:32,,,103,3,,100.0,99999.0,,,,2.9126213592233015,84099999.0,USA,,
Guam,US,2020-06-20 04:33:32,13.4443,144.7937,200,5,173.0,22.0,66.0,121.7811714130878,9715.0,,2.5,316.0,GUM,5915.5204013907405,
Hawaii,US,2020-06-20 04:33:32,21.0943,-157.4983,789,17,640.0,132.0,15.0,55.72537630520272,65744.0,95.0,2.1546261089987326,84000015.0,USA,4643.3575916467025,12.040557667934095
Idaho,US,2020-06-20 04:33:32,44.2405,-114.4788,3871,89,3088.0,694.0,16.0,216.61215456628605,69545.0,278.0,2.299147507104108,84000016.0,USA,3891.5764116022638,7.181606819943168
Illinois,US,2020-06-20 04:33:32,40.3495,-88.9861,135470,6580,,128890.0,17.0,1069.0649749550598,1312003.0,,4.857163947737506,84000017.0,USA,10353.705280401291,
Indiana,US,2020-06-20 04:33:32,39.8494,-86.2583,41746,2516,30760.0,8470.0,18.0,620.0927212855078,392887.0,6731.0,6.026924735303981,84000018.0,USA,5835.921261622654,16.12370047429694
Iowa,US,2020-06-20 04:33:32,42.0115,-93.2105,25274,681,15816.0,8777.0,19.0,801.0598813972432,246649.0,,2.6944686238822504,84000019.0,USA,7817.544460186304,
Kansas,US,2020-06-20 04:33:32,38.5266,-96.7265,12021,253,715.0,11053.0,20.0,412.62287552938005,147649.0,1035.0,2.104650195491224,84000020.0,USA,5068.077110809202,8.609932617918643
Kentucky,US,2020-06-20 04:33:32,37.6681,-84.6701,13454,522,3516.0,9416.0,21.0,301.1411085815816,311227.0,2494.0,3.8798870224468565,84000021.0,USA,6966.199182437927,18.53723799613498
Louisiana,US,2020-06-20 04:33:32,31.1695,-91.8678,48515,3084,37017.0,8414.0,22.0,1043.6039970796728,590909.0,,6.356796866948367,84000022.0,USA,12711.017093895749,
Maine,US,2020-06-20 04:33:32,44.6939,-69.3819,2913,102,2323.0,488.0,23.0,216.70688849675494,77161.0,328.0,3.501544799176107,84000023.0,USA,5740.2403787497815,11.259869550291796
Maryland,US,2020-06-20 04:33:32,39.0639,-76.8021,63548,3030,4685.0,55833.0,24.0,1051.1307247489117,453669.0,10447.0,4.7680493485239515,84000024.0,USA,7504.019398975797,16.439541763706178
Massachusetts,US,2020-06-20 04:33:32,42.2302,-71.5301,106650,7799,,98851.0,25.0,1547.3333852738256,750807.0,11036.0,7.3127051101734635,84000025.0,USA,10893.096455670748,10.347866854195967
Michigan,US,2020-06-20 04:33:32,43.3266,-84.5361,67097,6067,44964.0,16066.0,26.0,671.8530164194801,879928.0,,9.042133031283068,84000026.0,USA,8810.860113447103,
Minnesota,US,2020-06-20 04:33:32,45.6945,-93.9002,32031,1393,27709.0,2929.0,27.0,567.9625904668958,475152.0,3748.0,4.348911991508227,84000027.0,USA,8425.23058242098,11.701164496893634
Mississippi,US,2020-06-20 04:33:32,32.7416,-89.6787,20641,938,15323.0,4380.0,28.0,693.5472652746887,238715.0,2767.0,4.5443534712465485,84000028.0,USA,8020.9357797610255,13.405358267525802
Missouri,US,2020-06-20 04:33:32,38.4561,-92.2884,17667,958,,16709.0,29.0,287.8567373824997,306284.0,,5.422539197373633,84000029.0,USA,4990.429215625829,
Montana,US,2020-06-20 04:33:32,46.9219,-110.4544,666,20,546.0,100.0,30.0,62.314156915655076,68422.0,82.0,3.003003003003003,84000030.0,USA,6401.89075748191,12.312312312312311
Nebraska,US,2020-06-20 04:33:32,41.1254,-98.2681,17588,244,11066.0,6278.0,31.0,909.2187377223421,147846.0,1166.0,1.3873095292244713,84000031.0,USA,7642.9584658458825,6.629520127359562
Nevada,US,2020-06-20 04:33:32,38.3135,-117.0554,12524,479,652.0,11393.0,32.0,406.602782456473,234360.0,,3.824656659214309,84000032.0,USA,7608.705533096376,
New Hampshire,US,2020-06-20 04:33:32,43.4525,-71.5639,5486,337,4140.0,1009.0,33.0,403.46808991028234,103725.0,533.0,6.142909223477943,84000033.0,USA,7628.459282891732,9.71563981042654
New Jersey,US,2020-06-20 04:33:32,40.2989,-74.521,168496,12902,29209.0,126385.0,34.0,1897.0096338853366,1194343.0,19267.0,7.6571550659956324,84000034.0,USA,13446.49236280692,11.434692811698794
New Mexico,US,2020-06-20 04:33:32,34.8405,-106.2485,10260,464,4439.0,5357.0,35.0,489.31028710495707,280175.0,1726.0,4.522417153996102,84000035.0,USA,13361.84304967167,16.82261208576998
New York,US,2020-06-20 04:33:32,42.1657,-74.9481,386556,31015,69377.0,286164.0,36.0,1987.070644803797,3258963.0,89995.0,8.02341704694792,84000036.0,USA,16752.526696783174,23.28123221473732
North Carolina,US,2020-06-20 04:33:32,35.6301,-79.8064,49785,1202,29219.0,19364.0,37.0,459.25452160756913,712313.0,,2.4705711379160005,84000037.0,USA,6791.640875492608,
North Dakota,US,2020-06-20 04:33:32,47.5289,-99.784,3226,76,2840.0,310.0,38.0,423.3251362750012,92606.0,210.0,2.355858648481091,84000038.0,USA,12152.029624886165,6.509609423434593
Northern Mariana Islands,US,2020-06-20 04:33:32,15.0979,145.6739,30,2,19.0,9.0,69.0,54.403017554040325,8169.0,,6.666666666666668,580.0,MNP,14813.941679965183,
Ohio,US,2020-06-20 04:33:32,40.3888,-82.7649,43731,2667,,41064.0,39.0,374.1177678349916,616036.0,7167.0,6.098648555944296,84000039.0,USA,5270.174778212179,16.388831721204642
Oklahoma,US,2020-06-20 04:33:32,35.5653,-96.9289,9707,367,7212.0,2128.0,40.0,245.3139029828624,274578.0,1209.0,3.780776759039868,84000040.0,USA,6939.095585992417,12.454929432368393
Oregon,US,2020-06-20 04:33:32,44.572,-122.0709,6572,188,2533.0,3851.0,41.0,155.8181555654134,193917.0,946.0,2.8606208155812536,84000041.0,USA,4597.655093240759,14.39440048691418
Pennsylvania,US,2020-06-20 04:33:32,40.5908,-77.2098,85199,6399,62186.0,16614.0,42.0,665.5137728988833,637218.0,,7.510651533468701,84000042.0,USA,4977.4921693808665,
Puerto Rico,US,2020-06-20 04:33:32,18.2208,-66.5901,6195,147,,6048.0,72.0,211.18780612857128,6195.0,,2.3728813559322037,630.0,PRI,211.18780612857128,
Rhode Island,US,2020-06-20 04:33:32,41.6809,-71.5118,16337,894,1515.0,13928.0,44.0,1542.1560733309989,214589.0,1922.0,5.472240925506519,84000044.0,USA,20256.4564865046,11.764705882352944
South Carolina,US,2020-06-20 04:33:32,33.8569,-80.945,22608,639,10790.0,11179.0,45.0,439.09993835353833,288300.0,2294.0,2.8264331210191083,84000045.0,USA,5599.456485638938,10.146850672328377
South Dakota,US,2020-06-20 04:33:32,44.2998,-99.4388,6158,81,5276.0,801.0,46.0,696.0874189942115,71193.0,589.0,1.3153621305618708,84000046.0,USA,8047.507570713687,9.564793764209158
Tennessee,US,2020-06-20 04:33:32,35.7478,-86.6923,34017,515,22531.0,10971.0,47.0,498.11294894521654,661689.0,2238.0,1.5139489078989916,84000047.0,USA,9689.15127949588,6.5790634094717335
Texas,US,2020-06-20 04:33:32,31.0545,-97.5635,105394,2158,65329.0,37907.0,48.0,363.47921278887856,1423914.0,,2.047554889272634,84000048.0,USA,4910.745771097626,
Utah,US,2020-06-20 04:33:32,40.15,-111.8624,16425,155,9113.0,7157.0,49.0,512.3273604956771,287358.0,1145.0,0.9436834094368342,84000049.0,USA,8963.249050673776,6.971080669710807
Vermont,US,2020-06-20 04:33:32,44.0459,-72.7107,1144,56,918.0,170.0,50.0,183.33656522791267,55887.0,,4.895104895104895,84000050.0,USA,8956.407885395416,
Virgin Islands,US,2020-06-20 04:33:32,18.3358,-64.8963,73,6,64.0,3.0,78.0,68.0538464406906,2524.0,,8.219178082191782,850.0,VIR,2352.985046798673,
Virginia,US,2020-06-20 04:33:32,37.7693,-78.17,56793,1602,7563.0,47628.0,51.0,665.3725450086866,512411.0,8425.0,2.8207701653372776,84000051.0,USA,6003.278769574527,14.834574683499728
Washington,US,2020-06-20 04:33:32,47.4009,-121.4905,27601,1255,,26346.0,53.0,362.4607725939157,446899.0,3959.0,4.546936705191841,84000053.0,USA,5868.749567459451,14.343683199884062
West Virginia,US,2020-06-20 04:33:32,38.4912,-80.9545,2468,88,1665.0,715.0,54.0,137.71191760497325,146014.0,,3.5656401944894647,84000054.0,USA,8147.434334348689,
Wisconsin,US,2020-06-20 04:33:32,44.2685,-89.6165,24154,730,18055.0,5369.0,55.0,414.8436890826071,468905.0,3177.0,3.0222737434793414,84000055.0,USA,8053.418896633264,13.153100935662833
Wyoming,US,2020-06-20 04:33:32,42.756,-107.3025,1173,20,889.0,264.0,56.0,202.67503399515167,36474.0,98.0,1.7050298380221651,84000056.0,USA,6302.10502126101,8.35464620630861
Alabama,US,2020-06-21 04:33:37,32.3182,-86.9023,29549,838,15974.0,12737.0,1.0,602.6490944151608,339523.0,2443.0,2.8359673762225457,84000001.0,USA,6924.539865414013,8.267623269823005
Alaska,US,2020-06-21 04:33:37,61.3707,-152.4044,741,12,464.0,265.0,2.0,101.29247004627192,86918.0,,1.6194331983805668,84000002.0,USA,11881.429030339898,
American Samoa,US,2020-06-21 04:33:37,-14.271,-170.132,0,0,,0.0,60.0,0.0,174.0,,,16.0,ASM,312.7190381193724,
Arizona,US,2020-06-21 04:33:37,33.7298,-111.4312,50127,1346,7196.0,41585.0,4.0,688.6790625325865,405280.0,4140.0,2.685179643704989,84000004.0,USA,5568.0142530613575,8.259022083906876
Arkansas,US,2020-06-21 04:33:37,34.9697,-92.3731,15142,224,10082.0,4836.0,5.0,501.75558121070816,242234.0,1100.0,1.4793290186236956,84000005.0,USA,8026.8301055999655,7.264562145027077
California,US,2020-06-21 04:33:37,36.1162,-119.6816,175213,5494,,169719.0,6.0,443.43999577042274,3234412.0,,3.1356120835782733,84000006.0,USA,8185.851755291014,
Colorado,US,2020-06-21 04:33:37,39.0598,-105.3111,30333,1647,4296.0,24390.0,8.0,526.7301713431558,273069.0,5318.0,5.429729997032935,84000008.0,USA,4741.821816454167,17.532060791876837
Connecticut,US,2020-06-21 04:33:37,41.5978,-72.7554,45715,4251,7842.0,33622.0,9.0,1282.2249653393962,391655.0,10099.0,9.298917204418679,84000009.0,USA,10985.230642021246,22.0912173247293
Delaware,US,2020-06-21 04:33:37,39.3185,-75.5071,10681,434,6395.0,3852.0,10.0,1096.8776828882562,92416.0,,4.063289954124147,84000010.0,USA,9490.595257167037,
Diamond Princess,US,2020-06-21 04:33:37,,,49,0,,49.0,88888.0,,,,0.0,84088888.0,USA,,
District of Columbia,US,2020-06-21 04:33:37,38.8974,-77.0268,9984,531,1166.0,8287.0,11.0,1414.6672542221104,77953.0,,5.318509615384615,84000011.0,USA,11045.428332169084,
Florida,US,2020-06-21 04:33:37,27.7663,-81.6868,93797,3144,,90653.0,12.0,436.7173319982454,1561272.0,13227.0,3.3519195709884118,84000012.0,USA,7269.257464136002,14.101730332526627
Georgia,US,2020-06-21 04:33:37,33.0406,-83.6431,63809,2642,,61167.0,13.0,600.9838733937604,694384.0,9837.0,4.140481750223323,84000013.0,USA,6540.042720347489,15.41632058173612
Grand Princess,US,2020-06-21 04:33:37,,,103,3,,100.0,99999.0,,,,2.9126213592233015,84099999.0,USA,,
Guam,US,2020-06-21 04:33:37,13.4443,144.7937,222,5,173.0,44.0,66.0,135.17710026852748,10010.0,,2.2522522522522523,316.0,GUM,6095.147629225045,
Hawaii,US,2020-06-21 04:33:37,21.0943,-157.4983,789,17,642.0,130.0,15.0,55.72537630520272,66734.0,96.0,2.1546261089987326,84000015.0,USA,4713.279166478325,12.167300380228136
Idaho,US,2020-06-21 04:33:37,44.2405,-114.4788,4004,89,3183.0,732.0,16.0,224.05452515717118,71196.0,279.0,2.2227772227772227,84000016.0,USA,3983.962530741747,6.968031968031968
Illinois,US,2020-06-21 04:33:37,40.3495,-88.9861,136104,6625,,129479.0,17.0,1074.0682021944597,1337968.0,,4.867601246105919,84000017.0,USA,10558.608742973878,
Indiana,US,2020-06-21 04:33:37,39.8494,-86.2583,42061,2536,31110.0,8415.0,18.0,624.7717134573312,401802.0,6755.0,6.029338341931956,84000018.0,USA,5968.344167056955,16.060008083497774
Iowa,US,2020-06-21 04:33:37,42.0115,-93.2105,25496,681,15963.0,8852.0,19.0,808.0961753621948,250207.0,,2.6710072168183245,84000019.0,USA,7930.31533373269,
Kansas,US,2020-06-21 04:33:37,38.5266,-96.7265,12097,256,715.0,11126.0,20.0,415.23158849337904,147649.0,1035.0,2.1162271637596097,84000020.0,USA,5068.077110809202,8.555840290981235
Kentucky,US,2020-06-21 04:33:37,37.6681,-84.6701,13630,524,3530.0,9576.0,21.0,305.0805195456337,317161.0,2522.0,3.8444607483492295,84000021.0,USA,7099.020004373641,18.503301540719
Louisiana,US,2020-06-21 04:33:37,31.1695,-91.8678,49385,3104,37017.0,9264.0,22.0,1062.3185282032287,604816.0,,6.285309304444669,84000022.0,USA,13010.169949453557,
Maine,US,2020-06-21 04:33:37,44.6939,-69.3819,2938,102,2380.0,456.0,23.0,218.56671417901345,79576.0,333.0,3.4717494894486043,84000023.0,USA,5919.899539655948,11.334240980258679
Maryland,US,2020-06-21 04:33:37,39.0639,-76.8021,63956,3052,4745.0,56159.0,24.0,1057.8793452514853,462280.0,10497.0,4.772030771155169,84000024.0,USA,7646.451681200459,16.412846331853153
Massachusetts,US,2020-06-21 04:33:37,42.2302,-71.5301,106936,7827,,99109.0,25.0,1551.4828212624645,764937.0,11076.0,7.31933118874841,84000025.0,USA,11098.101807137407,10.357597067404804
Michigan,US,2020-06-21 04:33:37,43.3266,-84.5361,67545,6087,49290.0,12168.0,26.0,676.3389122323471,894634.0,,9.011769931157007,84000026.0,USA,8958.113648768576,
Minnesota,US,2020-06-21 04:33:37,45.6945,-93.9002,32467,1404,28205.0,2858.0,27.0,575.693591354897,492043.0,3767.0,4.324390920011088,84000027.0,USA,8724.735940217375,11.60255028182462
Mississippi,US,2020-06-21 04:33:37,32.7416,-89.6787,20641,938,15323.0,4380.0,28.0,693.5472652746887,238715.0,2767.0,4.5443534712465485,84000028.0,USA,8020.9357797610255,13.405358267525802
Missouri,US,2020-06-21 04:33:37,38.4561,-92.2884,18056,965,,17091.0,29.0,294.194897276188,311115.0,,5.344483828090385,84000029.0,USA,5069.142969986776,
Montana,US,2020-06-21 04:33:37,46.9219,-110.4544,698,20,548.0,130.0,30.0,65.30823052121208,69530.0,85.0,2.8653295128939833,84000030.0,USA,6505.5605560743215,12.177650429799426
Nebraska,US,2020-06-21 04:33:37,41.1254,-98.2681,17707,244,11312.0,6151.0,31.0,915.3704906100473,151854.0,1200.0,1.3779861071892472,84000031.0,USA,7850.1536387359865,6.776980855029085
Nevada,US,2020-06-21 04:33:37,38.3135,-117.0554,12976,486,652.0,11838.0,32.0,421.27736387377786,238963.0,,3.74537607891492,84000032.0,USA,7758.1460159810085,
New Hampshire,US,2020-06-21 04:33:37,43.4525,-71.5639,5518,339,4209.0,970.0,33.0,405.8215311930256,105567.0,549.0,6.14353026458862,84000033.0,USA,7763.929246729636,9.949256977165641
New Jersey,US,2020-06-21 04:33:37,40.2989,-74.521,168834,12924,29318.0,126592.0,34.0,1900.8150017056605,1218873.0,19267.0,7.654856249333665,84000034.0,USA,13722.662991897269,11.411800940568845
New Mexico,US,2020-06-21 04:33:37,34.8405,-106.2485,10430,466,4512.0,5452.0,35.0,497.417767495585,284602.0,1735.0,4.467881112176414,84000035.0,USA,13572.971377255848,16.63470757430489
New York,US,2020-06-21 04:33:37,42.1657,-74.9481,387272,31083,69506.0,286683.0,36.0,1990.751204882232,3327793.0,89995.0,8.026141833130204,84000036.0,USA,17106.343666334404,23.23818917969799
North Carolina,US,2020-06-21 04:33:37,35.6301,-79.8064,51390,1215,29219.0,20956.0,37.0,489.9846339903456,731341.0,,2.3642732049036783,84000037.0,USA,6973.065814499579,
North Dakota,US,2020-06-21 04:33:37,47.5289,-99.784,3251,76,2882.0,293.0,38.0,426.60570924675415,94231.0,213.0,2.337742233159028,84000038.0,USA,12365.266868050105,6.5518302060904325
Northern Mariana Islands,US,2020-06-21 04:33:37,15.0979,145.6739,30,2,19.0,9.0,69.0,54.403017554040325,8169.0,,6.666666666666668,580.0,MNP,14813.941679965183,
Ohio,US,2020-06-21 04:33:37,40.3888,-82.7649,44261,2697,,41564.0,39.0,378.6519064769743,629965.0,7201.0,6.093400510607532,84000039.0,USA,5389.337074710628,16.269401956575766
Oklahoma,US,2020-06-21 04:33:37,35.5653,-96.9289,10038,368,7414.0,2256.0,40.0,253.67888720943367,281962.0,1229.0,3.6660689380354654,84000040.0,USA,7125.702968255264,12.24347479577605
Oregon,US,2020-06-21 04:33:37,44.572,-122.0709,6572,188,2533.0,3851.0,41.0,155.8181555654134,194095.0,946.0,2.8606208155812536,84000041.0,USA,4601.87536586563,14.39440048691418
Pennsylvania,US,2020-06-21 04:33:37,40.5908,-77.2098,85590,6419,62574.0,16597.0,42.0,668.5679858028311,647727.0,,7.499707909802548,84000042.0,USA,5059.580976049893,
Puerto Rico,US,2020-06-21 04:33:37,18.2208,-66.5901,6463,147,,6316.0,72.0,220.32393720887103,6463.0,,2.2744855330341944,630.0,PRI,220.32393720887103,
Rhode Island,US,2020-06-21 04:33:37,41.6809,-71.5118,16337,894,1515.0,13928.0,44.0,1542.1560733309989,214589.0,1922.0,5.472240925506519,84000044.0,USA,20256.4564865046,11.764705882352944
South Carolina,US,2020-06-21 04:33:37,33.8569,-80.945,23756,644,10790.0,12322.0,45.0,461.3967682027008,296249.0,2294.0,2.710894089914127,84000045.0,USA,5753.8445522513,9.656507829600944
South Dakota,US,2020-06-21 04:33:37,44.2998,-99.4388,6225,81,5335.0,809.0,46.0,703.6609586292572,71915.0,598.0,1.3012048192771084,84000046.0,USA,8129.120938124181,9.606425702811245
Tennessee,US,2020-06-21 04:33:37,35.7478,-86.6923,34446,524,22838.0,11084.0,47.0,504.39482139421256,675340.0,2266.0,1.5212216222493178,84000047.0,USA,9889.043682295984,6.5784125878186135
Texas,US,2020-06-21 04:33:37,31.0545,-97.5635,109581,2183,67096.0,40302.0,48.0,377.9191947987371,1463398.0,,1.9921336728082424,84000048.0,USA,5046.916836222359,
Utah,US,2020-06-21 04:33:37,40.15,-111.8624,17068,155,9390.0,7523.0,49.0,532.3837679720071,292877.0,1161.0,0.9081321771736584,84000049.0,USA,9135.397282185231,6.802202952894305
Vermont,US,2020-06-21 04:33:37,44.0459,-72.7107,1147,56,920.0,171.0,50.0,183.8173429339299,57028.0,,4.882301656495205,84000050.0,USA,9139.263672917312,
Virgin Islands,US,2020-06-21 04:33:37,18.3358,-64.8963,73,6,64.0,3.0,78.0,68.0538464406906,2566.0,,8.219178082191782,850.0,VIR,2392.1393146138644,
Virginia,US,2020-06-21 04:33:37,37.7693,-78.17,57443,1607,7607.0,48229.0,51.0,672.9877819966191,531404.0,8487.0,2.7975558379611094,84000051.0,USA,6225.795994361913,14.774646170986893
Washington,US,2020-06-21 04:33:37,47.4009,-121.4905,28225,1265,,26960.0,53.0,370.6552409863146,455941.0,4003.0,4.481842338352523,84000053.0,USA,5987.490566183925,14.182462356067314
